"1445","Tree Hut","Santal Haze","Body Butter","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/santal-haze-whipped-shea-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1446","Tree Hut","Sugar Spirit Shea Sugar Scrub","Fragrance","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/sugar-spirit-shea-sugar-scrub","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1447","Tree Hut","Sunkissed Poppy","Body Mist","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/sunkissed-poppy-fragrance-mist","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1448","Tree Hut","Sunlit Glow","Body Butter","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/sunlit-glow-brightening-whipped-shea-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1449","Tree Hut","Sweet Cream","Body Butter","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/sweet-cream-whipped-shea-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1450","Tree Hut","Tangerine","Lotion","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/tangerine-hydraglow-body-lotion","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1451","Tree Hut","Tropic Glow","Body Oil","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/tropic-glow-firming-body-oil","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1452","Tree Hut","Tropic Glow","Body Butter","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/tropic-glow-firming-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1453","Tree Hut","Twinkling Tulip","Body Oil","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/twinkling-tulip-moisturizing-body-oil","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1454","Tree Hut","Twinkling Tulip Shea Sugar Scrub","Fragrance","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/twinkling-tulip-shea-sugar-scrub","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1455","Tree Hut","vanilla","Body Butter","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/vanilla-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1456","Tree Hut","Vanilla","Lotion","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/vanilla-hydraglow-body-lotion","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1457","Tree Hut","Vanilla","Body Oil","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/vanilla-hydraglow-body-serum","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1458","Tree Hut","Vanilla","Body Mist","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/vanilla-fragrance-mist","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1459","Tree Hut","Violet Victory","Body Butter","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/violet-victory-whipped-shea-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1460","Tree Hut","Violet Victory","Body Mist","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/violet-victory-fragrance-mist","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1461","Tree Hut","Violet Victory Shea Sugar Scrub","Fragrance","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/violet-victory-shea-sugar-scrub","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1462","Tree Hut","Vitamin C","Body Butter","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/vitamin-c-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1463","Tree Hut","Watermelon","Body Butter","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/watermelon-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1464","Tree Hut","Wildflower Whirl Shea Sugar Scrub","Fragrance","Exact bottle/product image + direct image URL","https://www.treehutshea.com/products/wildflower-whirl-shea-sugar-scrub","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1465","Scentual Obsessions","2 Precious Stones Inspired by Prive Bleu Turquoise","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/2-precious-stones","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1466","Scentual Obsessions","2016 King Inspired by 2016 Invictus Aqua","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/2016-king-inspired-by-2016-invictus-aqua","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1467","Scentual Obsessions","3 Rivers Inspired by Carlisle","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/3-rivers-inspired-by-carlisle","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1468","Scentual Obsessions","3:15","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/3-15-inspired-by-3am","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1469","Scentual Obsessions","3:15 Inspired by 3am","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/3-15-inspired-by-3am","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1470","Scentual Obsessions","7 Wonders Inspired by Alexandria II","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/7-wonders-inspired-by-alexandria-ii","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1471","Scentual Obsessions","8 Wonders Inspired by Alexandria III","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/8-wonders-inspired-by-alexandria-iii","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1472","Scentual Obsessions","Absolute Addiction Inspired by Elixir (Women)","Parfum","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/absolute-addiction","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1473","Scentual Obsessions","Absolute King Inspired by Aventus Absolu","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/absolute-king-exact-match","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1474","Scentual Obsessions","Absolute Sensual Inspired by Musc Ravageur","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/absolute-sensual","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1475","Scentual Obsessions","Absurd Inspired by Paradoxe","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/absurd-inspired-by-paradoxe","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1476","Scentual Obsessions","Adore Inspired by Crush on Me","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/adore-inspired-by-crush-on-me","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1477","Scentual Obsessions","Adventure Inspired by Explorer","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/adventure-inspired-by-explorer","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1478","Scentual Obsessions","Aftermath Inspired by Side Effect","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/aftermath-exact-match-inspired-by-side-effect","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1479","Scentual Obsessions","Alluring Man Absolu Inspired by Code Absolu","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/alluring-man-absolu","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1480","Scentual Obsessions","Alluring Man Inspired by Code","Parfum","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/alluring-man-parfum","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1481","Scentual Obsessions","Alluring Man Summer Inspired by Code Summer SOLD OUT","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/alluring-man-summer","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1482","Scentual Obsessions","Almond Delight Inspired by Sora Dora Mandorle","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/almond-delight","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1483","Scentual Obsessions","Alpha Male Inspired by Dark Lord","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/alpha-male-inspired-by-dark-lord","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1484","Scentual Obsessions","Alpha Woods: Inspired by Bois Du Portugal","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/alpha-woods-inspired-by-bois-du-portugal-exact-match","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1485","Scentual Obsessions","Amber Dream Inspired by Blonde Amber","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/amber-dream-inspired-by-blonde-amber","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1486","Scentual Obsessions","Amber Man Inspired by Amber Absolute","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/amber-man-inspired-by-amber-absolute","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1487","Scentual Obsessions","Andy: Inspired by Our OG Formulation of Andy Warhol","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/our-original-formulation-of-andy-warhol","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1488","Scentual Obsessions","Angelica Noir Inspired by Angelique Noir","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/angelica-noir","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1489","Scentual Obsessions","Angry Space Inspired by Space Rage","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/angry-space","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1490","Scentual Obsessions","Arabian Desert Inspired by Fleur Du Desert","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/arabian-desert-inspired-by-fleur-du-desert","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1491","Scentual Obsessions","Aristocratic Inspired by Nobile","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/aristocratic","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1492","Scentual Obsessions","Around the Corner Inspired by Lafayette St.","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/around-the-corner-inspired-by-lafayette-st-exact-match","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1493","Scentual Obsessions","Athena Inspired by Goddess SOLD OUT","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/athena-inspired-by-goddess","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1494","Scentual Obsessions","Bad Man Elixir Inspired by Le Male Elixir","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/bad-man-elixir-inspired-by-le-male-elixir","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1495","Scentual Obsessions","Bad Man Inspired by Le Male","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/bad-man-inspired-by-le-male","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1496","Scentual Obsessions","Bad Man Inspired by Le Male Le","Parfum","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/bad-man-parfum","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1497","Scentual Obsessions","Bad Man Lover – Inspired by Le Male Lover","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/bad-man-lover-inspired-by-le-male-lover","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1498","Scentual Obsessions","Barber Shop Inspired by At the Barbers SOLD OUT","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/barber-shop-inspired-by-at-the-barbers","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1499","Scentual Obsessions","Barbershop Brawler – Inspired by Original Brute Cologne (LIMITED EDITION)","Eau de Cologne","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/pre-order-barbershop-brawler-inspired-by-original-brute-cologne-for-men-limited-edition","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1500","Scentual Obsessions","Beach Bum Inspired by Afternoon Swim","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/beach-bum-exact-match","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1501","Scentual Obsessions","Beautiful Life Inspired by La Vie Est Belle","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/beautiful-life-inspired-by-la-vie-est-belle","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
